onset	duration	trial_type
0.0174	8.8194	p_startup
8.8534	0.4168	grid
9.2702	1.5171	6_dots
10.7874	3.0176	maintenance
15.2721	1.0170000000000001	response
16.3057	0.4168	grid
16.7225	1.5171	2_dots_control
18.2396	3.0176	maintenance
22.7243	2.0173	response
24.7583	0.4168	grid
25.1751	1.5171	2_dots
26.6922	3.0176	maintenance
31.1769	3.0176	response
34.2112	0.4168	grid
34.628	1.5171	4_dots
36.1451	3.0176	maintenance
40.6298	2.0173	response
42.6638	0.4168	grid
43.0806	1.5171	6_dots_control
44.5977	3.0176	maintenance
49.0824	1.5171	response
50.6162	0.4168	grid
51.033	1.5171	4_dots
52.5502	3.0176	maintenance
57.0349	1.0170000000000001	response
58.0685	0.4168	grid
58.4853	1.5171	4_dots_control
60.0024	3.0176	maintenance
64.4871	1.5171	response
66.021	0.4168	grid
66.4377	1.5171	6_dots_control
67.9549	3.0176	maintenance
72.4396	2.5174	response
74.9737	0.4168	grid
75.3905	1.5171	4_dots_control
76.9076	3.0176	maintenance
81.3923	3.5177	response
84.9267	0.4168	grid
85.3435	1.5171	6_dots_control
86.8607	3.0176	maintenance
91.3454	4.5181	response
95.8801	0.4168	grid
96.2969	1.5171	2_dots
97.814	3.0176	maintenance
102.2987	1.5171	response
103.8325	0.4168	grid
104.2493	1.5171	4_dots
105.7665	3.0176	maintenance
110.2512	3.0176	response
113.2854	0.4168	grid
113.7022	1.5171	4_dots_control
115.2194	3.0176	maintenance
119.7041	2.0173	response
121.738	0.4168	grid
122.1548	1.5171	6_dots
123.67200000000001	3.0176	maintenance
128.1567	1.5171	response
129.6905	0.4168	grid
130.1073	1.5171	2_dots
131.6244	3.0176	maintenance
136.1091	4.0179	response
140.1437	0.4168	grid
140.5605	1.5171	2_dots_control
142.0776	3.0176	maintenance
146.5623	2.0173	response
148.5963	0.4168	grid
149.0131	1.5171	2_dots
150.5302	3.0176	maintenance
155.0149	3.0176	response
158.0492	0.4168	grid
158.466	1.5171	6_dots
159.9831	3.0176	maintenance
164.4678	1.0170000000000001	response
165.5014	0.4168	grid
165.9182	1.5171	2_dots
167.4354	3.0176	maintenance
171.9201	3.5177	response
175.4545	0.4168	grid
175.8713	1.5171	2_dots
177.3884	3.0176	maintenance
181.8731	2.5174	response
184.4072	0.4168	grid
184.824	1.5171	4_dots_control
186.3412	3.0176	maintenance
190.8259	5.5184	response
196.3609	0.4168	grid
196.7777	1.5171	4_dots
198.2948	3.0176	maintenance
202.7795	1.5171	response
204.3133	0.4168	grid
204.7301	1.5171	6_dots_control
206.2473	3.0176	maintenance
210.7153	5.0182	response
215.7502	0.4168	grid
216.167	1.5171	6_dots
217.6841	3.0176	maintenance
222.1688	6.0185	response
228.204	0.4168	grid
228.6208	1.5171	4_dots_control
230.1379	3.0176	maintenance
234.6226	2.0173	response
236.6566	0.4168	grid
237.0734	1.5171	2_dots_control
238.5905	3.0176	maintenance
243.0752	1.5171	response
244.609	0.4168	grid
245.0258	1.5171	6_dots
246.5429	3.0176	maintenance
251.0277	4.0179	response
255.0622	0.4168	grid
255.479	1.5171	6_dots_control
256.9961	3.0176	maintenance
261.4809	6.0185	response
267.51599999999996	0.4168	grid
267.9328	1.5171	4_dots
269.45	3.0176	maintenance
273.9347	3.0176	response
276.9689	0.4168	grid
277.3857	1.5171	6_dots
278.9029	3.0176	maintenance
283.3876	4.0179	response
287.4221	0.4168	grid
287.8389	1.5171	2_dots_control
289.3561	3.0176	maintenance
293.8408	3.5177	response
297.3752	0.4168	grid
297.79200000000003	1.5171	2_dots_control
299.3091	3.0176	maintenance
303.7938	1.5171	response
305.3276	0.4168	grid
305.7444	1.5171	4_dots_control
307.2615	3.0176	maintenance
311.7463	2.0173	response
313.7802	0.4168	grid
314.197	1.5171	2_dots_control
315.7141	3.0176	maintenance
320.1988	5.5184	response
325.7339	0.4168	grid
326.1507	1.5171	2_dots
327.6678	3.0176	maintenance
332.1525	6.0185	response
338.1877	0.4168	grid
338.6045	1.5171	6_dots_control
340.1216	3.0176	maintenance
344.6063	3.0176	response
